"IDENTIFICADOR_NOTA_FISCAL";"NUMERO_ITEM";"CODIGO_PRODUTO";"QUANTIDADE";"VALOR_UNITARIO";"VALOR_TOTAL"
1477875641;9;62533;1;4.79;4.79
1477875641;3;13412;1;29.9;29.9
1477875641;7;39175;1;39.9;39.9
1477875641;6;52454;1;6.36;6.36
1477875641;12;25290;1;21.89;21.89
1477875641;1;10026;1;115.49;115.49
1477875641;5;19648;1;1.85;1.85
1477875641;11;31265;1;19.99;19.99
1477875641;8;28483;1;4.79;4.79
1477875641;4;54641;1;18.9;18.9
1477875641;2;38712;1;37.38;37.38
1477875641;10;48201;1;12.9;12.9
1477875643;1;50416;1;11.72;11.72
1477875643;3;32523;1;10.89;10.89
1477875643;2;32523;1;10.89;10.89
1477875643;4;20747;1;20.28;20.28
1477875643;5;13785;1;3.79;3.79
1477875646;8;27883;1;7.09;7.09
1477875646;2;5543;1;11.12;11.12
1477875646;6;27883;1;7.09;7.09
1477875646;1;32560;1;29.82;29.82
1477875646;9;27883;1;7.09;7.09
1477875646;3;60316;1;6.99;6.99
1477875646;5;38359;1;8.99;8.99
1477875646;7;27883;1;7.09;7.09
1477875646;4;68273;1;13.5;13.5
1477875647;6;39217;1;4.99;4.99
1477875647;7;18256;1;10.1;10.1
1477875647;1;35987;1;93.58;93.58
1477875647;4;82999;1;8.53;8.53
1477875647;2;82999;1;8.53;8.53
1477875647;5;42399;1;19.74;19.74
1477875647;3;82999;1;8.53;8.53
1477875647;8;32971;4;2.24;8.96
1477875649;1;41902;1;66.9;66.9
1477875649;2;43482;1;24.9;24.9
1477875650;2;57696;1;39.87;39.87
1477875650;1;102;1;11.9;11.9
1477875650;3;57942;1;131.23;131.23
1477875653;1;43178;1;12.49;12.49
1477875653;3;7296;1;7.06;7.06
1477875653;6;39132;1;5.41;5.41
1477875653;10;12859;1;2.39;2.39
1477875653;7;57069;1;2.03;2.03
1477875653;5;86159;1;6.29;6.29
1477875653;2;23298;1;8;8
1477875653;8;57069;1;2.03;2.03
1477875653;9;12859;1;2.39;2.39
1477875653;4;49574;1;4.29;4.29
1477875656;2;72159;1;5.09;5.09
1477875656;3;26808;1;37.24;37.24
1477875656;1;24840;1;52.87;52.87
1477875656;4;26808;1;37.24;37.24
1477875658;1;20430;2;1.99;3.98
1477875660;2;64741;1;10.3;10.3
1477875660;1;23473;1;33.82;33.82
1477875660;4;58543;1;25.55;25.55
1477875660;3;35135;1;27.51;27.51
1477875660;5;58543;1;25.55;25.55
1477875664;1;45839;1;18.04;18.04
1477875664;5;48313;1;18.17;18.17
1477875664;2;14746;1;5.47;5.47
1477875664;6;68543;1;10.82;10.82
1477875664;3;77778;1;31.33;31.33
1477875664;4;64520;1;51.55;51.55
1477875665;1;12603;1;9.83;9.83
1477875667;1;85838;1;19.88;19.88
1477875668;1;53749;1;36.66;36.66
1477875669;1;45086;1;8.26;8.26
1477875669;2;35833;1;32.25;32.25
1477875672;4;68543;1;5.4;5.4
1477875672;1;68543;1;5.4;5.4
1477875672;2;68543;1;5.4;5.4
1477875672;3;68543;1;5.4;5.4
1477875675;5;92297;1;27.35;27.35
1477875675;3;98838;1;15;15
1477875675;4;49732;1;45.99;45.99
1477875675;1;21108;1;12.68;12.68
1477875675;2;42491;1;19;19
1477875675;6;61976;1;3.19;3.19
1477875678;1;64323;1;15.58;15.58
1477875680;1;35438;1;26.21;26.21
1477875683;1;74192;1;87.29;87.29
1477875683;2;45529;1;29.98;29.98
1477875685;3;22883;1;37.55;37.55
1477875685;5;68046;1;42.98;42.98
1477875685;7;24330;1;4.5;4.5
1477875685;4;22883;1;37.55;37.55
1477875685;9;60921;1;68.45;68.45
1477875685;2;22883;1;37.55;37.55
1477875685;8;24330;1;4.5;4.5
1477875685;6;68046;1;42.98;42.98
1477875685;1;24330;1;4.5;4.5
1477875686;2;49129;1;6.99;6.99
1477875686;4;61497;1;3.16;3.16
1477875686;3;43416;1;1.99;1.99
1477875686;1;30203;1;18.9;18.9
1477875687;1;33853;1;56.6;56.6
1477875687;2;75954;1;17.22;17.22
1477875688;1;12968;1;18.24;18.24
1477875688;2;15274;1;11.99;11.99
1477875689;1;31369;1;24.79;24.79
1477875690;6;52658;1;45.9;45.9
1477875690;1;94710;1;153.95;153.95
1477875690;5;52658;1;45.9;45.9
1477875690;9;44660;1;12.08;12.08
1477875690;2;98802;1;34.88;34.88
1477875690;7;82305;1;62.87;62.87
1477875690;4;75229;1;22.97;22.97
1477875690;8;82305;1;62.87;62.87
1477875690;3;69931;1;50.58;50.58
1477875691;1;14938;1;105.93;105.93
1477875691;4;20948;1;20.63;20.63
1477875691;3;45622;1;42.22;42.22
1477875691;2;1493;1;35.13;35.13
1477875692;1;74296;1;5.92;5.92
1477875695;1;62104;1;47.16;47.16
1477875697;2;8690;1;13.39;13.39
1477875697;1;8690;1;13.39;13.39
1477875699;1;36818;1;25.95;25.95
1477875701;1;80557;1;19.88;19.88
1477875703;1;43721;1;13.9;13.9
1477875704;2;53856;1;10.11;10.11
1477875704;1;53856;1;10.11;10.11
1477875705;1;43449;1;65.9;65.9
1477875707;1;59734;1;1.43;1.43
1477875707;2;41021;1;1.48;1.48
1477875707;3;42484;1;27.54;27.54
1477875712;1;48270;1;30.82;30.82
1477875712;3;21816;1;36.75;36.75
1477875712;2;66238;1;34.37;34.37
1477875715;6;64741;1;9.65;9.65
1477875715;1;52058;1;69.9;69.9
1477875715;9;431;1;33.91;33.91
1477875715;8;4458;1;18;18
1477875715;4;64642;1;29.21;29.21
1477875715;2;24543;1;30.99;30.99
1477875715;14;34025;1;55.78;55.78
1477875715;3;24543;1;30.99;30.99
1477875715;11;41074;1;17.9;17.9
1477875715;13;45475;1;46.43;46.43
1477875715;12;45475;1;46.43;46.43
1477875715;10;63656;1;14.2;14.2
1477875715;5;41562;1;46.61;46.61
1477875715;7;64741;1;9.65;9.65
1477875716;2;50973;1;16.42;16.42
1477875716;3;75954;1;17.22;17.22
1477875716;4;41536;1;40.47;40.47
1477875716;1;36518;1;35.69;35.69
1477875717;2;1769;1;4.99;4.99
1477875717;1;1769;1;4.99;4.99
1477875717;3;1769;1;4.99;4.99
1477875722;2;41902;1;66.9;66.9
1477875722;1;40610;1;99;99
1477875723;1;72726;1;14.95;14.95
1477875725;1;93546;1;41.41;41.41
1477875726;1;58357;1;15.49;15.49
1477875727;1;9888;1;9.9;9.9
1477875727;5;9888;1;9.9;9.9
1477875727;3;9888;1;9.9;9.9
1477875727;6;9888;1;9.9;9.9
1477875727;4;9888;1;9.9;9.9
1477875727;2;9888;1;9.9;9.9
1477875730;1;54161;1;22.6;22.6
1477875730;2;20859;1;14.9;14.9
1477875731;1;36019;1;37.48;37.48
1477875733;5;62050;1;4.96;4.96
1477875733;6;62050;1;4.96;4.96
1477875733;3;87032;1;6.99;6.99
1477875733;2;19652;1;4.49;4.49
1477875733;1;49140;1;18.26;18.26
1477875733;4;75176;1;6.2;6.2
1477875734;4;52518;5;4.82;24.1
1477875734;2;42385;1;5.91;5.91
1477875734;3;42385;1;5.91;5.91
1477875734;1;14829;1;6.99;6.99
1477875735;1;20493;1;117.87;117.87
1477875736;3;85424;1;29.51;29.51
1477875736;2;85424;1;29.51;29.51
1477875736;1;82678;1;43.89;43.89
1477875736;4;78643;1;17.9;17.9
1477875737;2;50565;1;21.38;21.38
1477875737;1;65963;1;94.62;94.62
1477875738;2;23742;1;5.49;5.49
1477875738;1;69278;1;19.9;19.9
1477875739;1;20297;1;30.18;30.18
1477875740;1;49625;1;10.59;10.59
1477875741;4;34483;1;35.56;35.56
1477875741;3;34483;1;35.56;35.56
1477875741;1;36792;1;149.9;149.9
1477875741;2;36792;1;149.9;149.9
1477875742;1;57486;1;3.8;3.8
1477875742;2;84244;1;10.33;10.33
1477875744;3;43633;1;3.16;3.16
1477875744;2;43633;1;3.16;3.16
1477875744;1;92970;1;15.23;15.23
1477875745;2;25140;1;120.99;120.99
1477875745;3;42368;1;76.48;76.48
1477875745;1;49115;1;19.9;19.9
1477875745;4;22180;1;93.11;93.11
1477875746;1;31770;1;148.32;148.32
1477875747;1;38483;1;4.28;4.28
1477875748;2;10013;1;18.74;18.74
1477875748;1;10013;1;18.74;18.74
1477875749;5;4622;1;16.36;16.36
1477875749;6;61084;1;3.85;3.85
1477875749;4;45359;1;11.49;11.49
1477875749;1;95690;1;172.52;172.52
1477875749;2;18621;1;12.9;12.9
1477875749;3;12607;1;34.62;34.62
1477875752;1;10556;1;1.85;1.85
1477875753;2;54703;1;113.04;113.04
1477875753;1;65936;1;31.52;31.52
1477875758;1;18988;1;12.35;12.35
1477875759;1;46939;1;1.64;1.64
1477875759;3;38451;1;13.53;13.53
1477875759;2;36616;1;11.99;11.99
1477875759;4;22539;1;6.49;6.49
1477875763;1;29689;1;2.39;2.39
1477875763;2;17451;1;3.29;3.29
1477875767;1;38701;1;6.9;6.9
1477875770;1;33027;1;4.18;4.18
1477875770;2;35463;1;3.2;3.2
1477875771;3;53749;1;36.66;36.66
1477875771;2;292;1;19.9;19.9
1477875771;1;53687;1;17.99;17.99
1477875773;1;45093;1;5.3;5.3
1477875773;3;65883;1;1.85;1.85
1477875773;2;68210;1;7.14;7.14
1477875775;9;33027;1;4.18;4.18
1477875775;6;57069;1;2;2
1477875775;8;33027;1;4.18;4.18
1477875775;11;730;1;10.14;10.14
1477875775;4;59528;1;2.49;2.49
1477875775;5;57069;1;2;2
1477875775;3;96600;1;17.99;17.99
1477875775;2;60701;1;7.91;7.91
1477875775;7;18316;2;6.23;12.46
1477875775;1;60684;1;6.64;6.64
1477875775;10;68818;2;2.54;5.08
1477875783;3;45426;1;19.9;19.9
1477875783;4;45426;1;19.9;19.9
1477875783;2;19867;1;7.9;7.9
1477875783;6;42808;1;38.24;38.24
1477875783;5;50756;1;42.9;42.9
1477875783;1;89682;1;18.99;18.99
1477875784;1;23853;1;5.44;5.44
1477875785;1;35907;1;18.23;18.23
1477875785;2;70850;1;2.4;2.4
1477875788;1;12859;1;2.39;2.39
1477875788;2;58580;1;15.65;15.65
1477875788;3;60475;1;35;35
1477875790;2;25290;1;21.89;21.89
1477875790;1;81858;1;2.09;2.09
1477875791;2;20658;1;3.19;3.19
1477875791;3;59568;1;4.12;4.12
1477875791;1;20657;1;3.19;3.19
1477875793;2;614;1;3.29;3.29
1477875793;3;58249;1;5.02;5.02
1477875793;1;35232;1;13.91;13.91
1477875794;1;7296;1;8.3;8.3
1477875794;2;63064;1;22.94;22.94
1477875794;3;28238;1;49.12;49.12
1477875795;1;59710;1;49.62;49.62
1477875795;4;50285;1;2.59;2.59
1477875795;3;42414;1;155.93;155.93
1477875795;2;25587;1;21.02;21.02
1477875796;1;19980;1;78.13;78.13
1477875796;2;64213;1;39.29;39.29
1477875797;1;35298;1;7.99;7.99
1477875798;1;71186;1;1.59;1.59
1477875798;4;10330;1;9.25;9.25
1477875798;7;1219;1;4.5;4.5
1477875798;3;91124;1;25.75;25.75
1477875798;5;1129;1;17.62;17.62
1477875798;2;70850;1;2.4;2.4
1477875798;6;30240;1;287.93;287.93
1477875800;5;59313;1;5.89;5.89
1477875800;6;12794;1;3.14;3.14
1477875800;1;40733;1;8.95;8.95
1477875800;3;40733;1;8.95;8.95
1477875800;4;66773;1;1.99;1.99
1477875800;2;40733;1;8.95;8.95
1477875801;6;36531;1;10.25;10.25
1477875801;2;63323;1;26.42;26.42
1477875801;3;89443;1;13.7;13.7
1477875801;5;82545;1;14.36;14.36
1477875801;1;63323;1;26.42;26.42
1477875801;4;76852;1;7.68;7.68
1477875802;1;40958;1;5.19;5.19
1477875803;3;76449;1;1.85;1.85
1477875803;1;42974;1;11.99;11.99
1477875803;2;21466;1;1.26;1.26
1477875805;1;43481;1;41.9;41.9
1477875805;3;41636;1;74.15;74.15
1477875805;2;13165;1;49.9;49.9
1477875805;4;56402;1;25.71;25.71
1477875807;1;294;3;1.7;5.1
1477875808;1;25290;1;21.89;21.89
1477875810;1;66973;1;14.88;14.88
1477875810;2;70129;1;18.99;18.99
1477875811;4;58517;1;8.26;8.26
1477875811;3;18623;1;22.68;22.68
1477875811;1;97216;1;17.46;17.46
1477875811;7;36497;1;5.03;5.03
1477875811;2;11705;1;52.9;52.9
1477875811;8;43381;4;1.99;7.96
1477875811;6;66363;5;2.39;11.95
1477875811;5;66363;1;2.39;2.39
1477875812;1;57182;1;7.92;7.92
1477875815;1;352;1;29.9;29.9
1477875816;1;23063;1;11.19;11.19
1477875816;3;68858;1;15.99;15.99
1477875816;2;468;1;43.2;43.2
1477875817;1;72849;1;12.9;12.9
1477875817;2;19463;1;59.9;59.9
1477875818;3;15166;1;18.99;18.99
1477875818;1;272;1;6.7;6.7
1477875818;2;272;1;6.7;6.7
1477875819;12;37372;1;4.5;4.5
1477875819;7;70343;2;5.69;11.38
1477875819;10;61084;1;3.85;3.85
1477875819;3;54310;1;18.21;18.21
1477875819;8;76449;1;2;2
1477875819;2;50336;1;4.99;4.99
1477875819;9;76449;1;2;2
1477875819;1;22556;1;3.91;3.91
1477875819;5;90774;1;1.64;1.64
1477875819;13;1997;1;3.9;3.9
1477875819;11;37372;1;4.5;4.5
1477875819;4;35450;1;7.39;7.39
1477875819;6;38239;1;3.75;3.75
1477875820;2;71523;1;24.7;24.7
1477875820;4;1997;1;3.9;3.9
1477875820;1;18666;1;59.77;59.77
1477875820;3;64434;1;19.21;19.21
1477875821;3;33829;1;2.81;2.81
1477875821;1;38327;1;12;12
1477875821;4;70343;1;5.69;5.69
1477875821;2;33829;1;2.81;2.81
1477875822;3;17770;1;19.79;19.79
1477875822;2;66136;1;23.89;23.89
1477875822;1;49506;1;4.96;4.96
1477875823;1;30794;1;98.9;98.9
1477875824;2;54230;2;2.17;4.34
1477875824;1;42385;2;5.91;11.82
1477875825;1;46390;1;4.23;4.23
1477875827;4;43381;6;1.99;11.94
1477875827;3;37372;3;4.5;13.5
1477875827;1;50199;1;11.17;11.17
1477875827;2;16779;1;44.91;44.91
1477875828;1;35165;1;49.9;49.9
1477875829;2;39084;1;10.16;10.16
1477875829;4;8012;1;19.9;19.9
1477875829;3;45498;1;9.9;9.9
1477875829;1;15201;1;11.99;11.99
1477875829;6;72636;1;3.77;3.77
1477875829;5;33027;1;4.18;4.18
1477875830;1;27363;1;115.49;115.49
1477875831;1;62889;1;37.07;37.07
1477875832;1;66269;1;13.71;13.71
1477875834;2;89327;1;9.45;9.45
1477875834;1;56140;1;16.86;16.86
1477875835;1;70343;1;5.69;5.69
1477875835;2;74001;1;32.2;32.2
1477875838;2;91124;1;25.75;25.75
1477875838;3;39342;1;66.49;66.49
1477875838;1;2741;1;138.08;138.08
1477875840;1;65848;1;12.49;12.49
1477875841;3;48740;1;2.59;2.59
1477875841;1;77158;1;40.6;40.6
1477875841;2;51599;1;27.44;27.44
1477875843;1;18996;1;25.93;25.93
1477875844;2;34606;1;3.8;3.8
1477875844;3;39501;1;7.15;7.15
1477875844;1;42741;1;6.99;6.99
1477875847;2;12174;1;3.5;3.5
1477875847;4;65848;1;12.93;12.93
1477875847;3;23795;1;13.99;13.99
1477875847;1;39307;1;11.33;11.33
1477875850;3;17500;1;28.9;28.9
1477875850;4;42116;1;49.9;49.9
1477875850;1;30795;1;32.99;32.99
1477875850;2;24203;1;1.99;1.99
1477875852;2;69739;1;10.56;10.56
1477875852;1;88894;1;45.83;45.83
1477875852;3;14280;1;2.44;2.44
1477875853;6;35984;1;63.26;63.26
1477875853;2;61094;1;8.47;8.47
1477875853;3;61094;1;8.47;8.47
1477875853;5;14746;1;6.5;6.5
1477875853;1;56723;1;13.59;13.59
1477875853;4;61094;1;8.47;8.47
1477875855;3;12526;1;1.75;1.75
1477875855;1;38636;1;6.8;6.8
1477875855;2;59205;1;1.75;1.75
1477875857;3;74143;1;8.47;8.47
1477875857;2;49621;1;8.47;8.47
1477875857;4;19684;1;7.96;7.96
1477875857;1;49621;1;8.47;8.47
1477875858;1;12942;1;30.42;30.42
1477875858;2;12942;1;30.42;30.42
1477875858;3;12942;1;30.42;30.42
1477875860;1;22608;1;20.18;20.18
1477875864;4;16081;1;13.51;13.51
1477875864;2;73303;1;7.89;7.89
1477875864;1;66432;1;4.48;4.48
1477875864;5;46239;1;6.99;6.99
1477875864;3;19646;1;5.99;5.99
1477875866;5;1997;1;3.9;3.9
1477875866;2;23063;1;11.19;11.19
1477875866;3;37634;1;9.99;9.99
1477875866;4;30310;1;14.99;14.99
1477875866;1;54729;1;63.11;63.11
1477875868;1;20495;2;5.16;10.32
1477875868;2;21989;1;6.19;6.19
1477875870;4;1932;1;6.99;6.99
1477875870;3;62125;1;2;2
1477875870;2;62125;1;2;2
1477875870;1;62125;1;2;2
1477875870;6;1197;1;14.85;14.85
1477875870;5;39860;1;21.9;21.9
1477875873;1;60690;1;43.22;43.22
1477875874;1;81674;1;2.72;2.72
1477875876;1;75243;1;10.16;10.16
1477875877;1;71866;1;2.15;2.15
1477875878;1;33027;1;4.18;4.18
1477875879;1;26509;1;42.94;42.94
1477875881;5;74296;1;5.46;5.46
1477875881;2;60161;1;2.33;2.33
1477875881;3;60161;1;2.33;2.33
1477875881;1;60161;1;2.33;2.33
1477875881;4;60161;5;2.33;11.65
1477875884;1;25736;1;18.35;18.35
1477875884;4;14306;1;7.6;7.6
1477875884;2;44375;1;13.89;13.89
1477875884;3;14306;1;7.6;7.6
1477875890;2;26476;1;86.51;86.51
1477875890;1;51824;1;3.8;3.8
1477875893;1;62153;1;28.19;28.19
1477875893;2;62153;1;28.19;28.19
1477875893;4;59528;1;2.46;2.46
1477875893;3;59528;1;2.46;2.46
1477875898;1;54310;1;17.06;17.06
1477875899;1;8984;1;22.27;22.27
1477875900;1;70540;1;1.32;1.32
1477875900;2;33950;1;9;9
1477875902;1;70061;1;5.48;5.48
1477875903;2;71523;1;18.01;18.01
1477875903;1;99391;1;2.08;2.08
1477875904;1;91388;1;3;3
1477875906;2;45614;2;21.99;43.98
1477875906;3;45615;1;21.99;21.99
1477875906;1;33933;1;24.9;24.9
1477875908;1;56630;1;14.99;14.99
1477875909;1;10152;1;28.15;28.15
1477875909;4;26795;1;4.13;4.13
1477875909;3;42786;1;20.95;20.95
1477875909;2;21517;1;23.28;23.28
1477875910;1;67746;1;40.21;40.21
1477875914;4;32338;1;19.9;19.9
1477875914;1;11240;1;54.97;54.97
1477875914;2;11240;1;54.97;54.97
1477875914;5;34606;1;3.8;3.8
1477875914;3;11240;1;54.97;54.97
1477875915;1;68123;1;85.61;85.61
1477875915;2;68123;1;85.61;85.61
1477875923;1;61354;1;3.99;3.99
1477875924;1;44284;1;3.4;3.4
1477875926;1;53572;1;15.89;15.89
1477875929;2;72636;1;3.72;3.72
1477875929;1;72170;1;4.49;4.49
1477875933;1;26828;1;14.39;14.39
1477875933;2;26828;1;14.39;14.39
1477875935;5;51421;1;5.97;5.97
1477875935;1;37542;1;16.06;16.06
1477875935;3;13487;1;9.06;9.06
1477875935;2;54927;1;16.06;16.06
1477875935;4;39249;1;2.65;2.65
1477875937;1;37362;1;88.14;88.14
1477875937;2;37362;1;88.14;88.14
1477875937;3;79413;1;0.99;0.99
1477875940;1;53749;1;55;55
1477875941;2;56371;1;15.29;15.29
1477875941;1;45166;1;22.49;22.49
1477875941;3;52769;1;7.44;7.44
1477875942;3;26330;1;46;46
1477875942;2;1010;1;1.89;1.89
1477875942;1;31529;1;43.15;43.15
1477875945;1;19567;1;13.81;13.81
1477875948;1;47283;1;23.9;23.9
1477875948;2;28292;1;34.61;34.61
1477875950;3;50511;1;7.2;7.2
1477875950;1;56374;1;10.97;10.97
1477875950;2;81638;1;17.1;17.1
1477875953;1;96688;1;29.95;29.95
1477875953;2;61094;1;10.59;10.59
1477875955;4;56093;1;16.15;16.15
1477875955;2;66008;1;17.48;17.48
1477875955;3;25290;1;21.89;21.89
1477875955;1;23200;1;7.39;7.39
1477875957;3;391;1;8.99;8.99
1477875957;1;26926;1;11.19;11.19
1477875957;2;45529;1;31.34;31.34
1477875961;1;73733;1;10.99;10.99
1477875961;5;34606;1;3.8;3.8
1477875961;2;61917;1;4.1;4.1
1477875961;3;71829;1;3.16;3.16
1477875961;4;61464;1;3.16;3.16
1477875962;1;16959;1;34.99;34.99
1477875962;2;69739;1;10.15;10.15
1477875964;3;29247;1;8.22;8.22
1477875964;2;24741;1;10.7;10.7
1477875964;1;5480;1;28.66;28.66
1477875966;1;59340;1;12.49;12.49
1477875966;3;50045;1;9.78;9.78
1477875966;2;50045;1;9.78;9.78
1477875967;2;1124;1;3.5;3.5
1477875967;1;36799;1;16.5;16.5
1477875969;1;54314;1;34.9;34.9
1477875969;2;34297;1;39.99;39.99
1477875970;1;49346;1;72.9;72.9
1477875970;2;89;1;78;78
1477875970;3;61267;1;34.99;34.99
1477875971;1;36778;1;33.31;33.31
1477875974;1;45347;1;75.51;75.51
1477875974;4;14282;1;94.98;94.98
1477875974;3;36019;1;33.42;33.42
1477875974;2;36019;1;33.42;33.42
1477875979;3;48270;1;34.12;34.12
1477875979;2;920;1;4.49;4.49
1477875979;1;920;1;4.49;4.49
1477875981;2;34606;1;3.8;3.8
1477875981;6;31714;1;1.89;1.89
1477875981;7;72851;1;3.99;3.99
1477875981;5;53767;1;1.89;1.89
1477875981;1;57851;1;8.99;8.99
1477875981;9;62165;1;3.19;3.19
1477875981;3;24539;1;15.71;15.71
1477875981;4;38417;1;44.85;44.85
1477875981;8;64337;1;4.49;4.49
1477875982;1;14312;1;17.49;17.49
1477875983;1;43824;1;25.1;25.1
1477875984;1;26337;1;18.13;18.13
1477875986;2;48740;1;2.59;2.59
1477875986;1;36005;1;2.99;2.99
1477875987;1;50199;1;9.23;9.23
1477875988;1;38100;1;24.86;24.86
1477875989;1;70343;1;5.69;5.69
1477875990;6;20495;1;4.56;4.56
1477875990;5;20501;3;1.37;4.11
1477875990;1;49545;1;13.09;13.09
1477875990;3;36497;1;5.1;5.1
1477875990;4;70343;1;5.69;5.69
1477875990;2;33027;1;4.18;4.18
1477875993;1;59205;1;1.75;1.75
1477875993;2;40803;1;1.99;1.99
1477875995;1;60840;1;3.99;3.99
1477875995;2;60840;5;3.99;19.95
1477875998;3;16739;1;7.51;7.51
1477875998;2;35736;1;13.03;13.03
1477875998;1;43198;1;51.88;51.88
1477876000;1;584;1;40.62;40.62
1477876002;1;51538;1;3.19;3.19
1477876004;1;21048;1;18.4;18.4
1477876005;2;16640;1;3.95;3.95
1477876005;1;26479;1;4.54;4.54
1477876006;1;22402;1;9.6;9.6
1477876006;5;68543;1;5.4;5.4
1477876006;3;43633;1;2.4;2.4
1477876006;2;22402;1;9.6;9.6
1477876006;4;68543;1;5.4;5.4
1477876007;3;75494;1;234.46;234.46
1477876007;1;75494;1;234.46;234.46
1477876007;2;75494;1;234.46;234.46
1477876008;1;31471;1;5.71;5.71
1477876008;2;31471;1;5.71;5.71
1477876008;3;61084;1;3.85;3.85
1477876008;4;61081;1;3.85;3.85
1477876009;2;73659;1;11.91;11.91
1477876009;1;82999;1;12.2;12.2
1477876013;1;57242;1;9.27;9.27
1477876014;2;79584;1;37.35;37.35
1477876014;1;1109;1;13.9;13.9
1477876015;1;60475;1;35;35
1477876015;3;44233;1;5.99;5.99
1477876015;2;38475;1;11.99;11.99
1477876016;1;1446;1;26.55;26.55
1477876017;1;45086;1;11.32;11.32
1477876019;3;23580;1;12.7;12.7
1477876019;4;43780;1;12.7;12.7
1477876019;2;41466;1;7.67;7.67
1477876019;1;43780;1;12.7;12.7
1477876020;2;25163;1;27.18;27.18
1477876020;1;63995;1;19.49;19.49
1477876021;1;30797;1;58.99;58.99
1477876021;2;8393;1;17.38;17.38
1477876022;1;7902;1;15.35;15.35
1477876023;2;99696;1;16.62;16.62
1477876023;4;87628;1;30.21;30.21
1477876023;1;50199;1;11.99;11.99
1477876023;3;87628;1;30.21;30.21
1477876024;1;33027;1;4.18;4.18
1477876026;3;14643;1;26.3;26.3
1477876026;2;26623;1;17.91;17.91
1477876026;4;14643;1;26.3;26.3
1477876026;5;74550;1;14.69;14.69
1477876026;6;61432;1;3.16;3.16
1477876026;1;26623;1;17.91;17.91
1477876026;8;15292;1;9.99;9.99
1477876026;11;37965;1;18.65;18.65
1477876026;9;15291;1;8.49;8.49
1477876026;7;49809;1;8.16;8.16
1477876026;10;775;1;4.89;4.89
1477876027;1;11910;1;18.66;18.66
1477876027;2;32110;1;4.62;4.62
1477876028;1;14259;1;8.1;8.1
1477876030;4;60840;1;3.99;3.99
1477876030;1;19126;1;13.5;13.5
1477876030;3;60840;1;3.99;3.99
1477876030;2;57043;1;15.71;15.71
1477876031;2;500;1;15.9;15.9
1477876031;1;88345;1;17.38;17.38
1477876033;1;20485;1;22.98;22.98
1477876036;1;50705;1;8.49;8.49
1477876038;3;12859;1;2.39;2.39
1477876038;1;43381;3;2.01;6.03
1477876038;2;27955;2;2.01;4.02
1477876039;2;17463;1;2.17;2.17
1477876039;1;76852;1;9.9;9.9
1477876040;1;37840;1;3.16;3.16
1477876040;2;73449;1;17.59;17.59
1477876043;1;67068;1;34.36;34.36
1477876045;1;35220;1;19.82;19.82
1477876048;1;27108;1;13.09;13.09
1477876049;4;51554;1;2.59;2.59
1477876049;2;9101;1;5.46;5.46
1477876049;6;40852;1;2.08;2.08
1477876049;3;9101;1;5.46;5.46
1477876049;1;59401;1;3.49;3.49
1477876049;5;46291;1;1.99;1.99
1477876051;2;34609;1;1.7;1.7
1477876051;1;24848;1;19.6;19.6
1477876052;1;58167;1;74.08;74.08
1477876053;2;79313;1;15.96;15.96
1477876053;1;79313;1;15.96;15.96
1477876055;1;53572;1;15.89;15.89
1477876056;1;37965;1;17.89;17.89
1477876058;1;21199;1;4.27;4.27
1477876060;1;52930;1;38.5;38.5
1477876061;2;20797;1;32.16;32.16
1477876061;1;15663;1;21.17;21.17
1477876061;3;38149;1;102.16;102.16
1477876062;2;24741;1;10.7;10.7
1477876062;4;72636;3;3.77;11.31
1477876062;3;13625;1;1.79;1.79
1477876062;1;13606;1;5.79;5.79
1477876063;1;22205;1;38.84;38.84
1477876064;1;15250;1;14.13;14.13
1477876065;1;12174;1;2.99;2.99
1477876066;2;24643;1;31.19;31.19
1477876066;3;37965;1;17.89;17.89
1477876066;1;35401;1;18.68;18.68
1477876067;1;38207;1;27.92;27.92
1477876068;1;15257;1;10.81;10.81
1477876068;2;12940;2;2.08;4.16
1477876069;1;67526;1;55.75;55.75
1477876070;1;74260;1;24.9;24.9
1477876070;2;37926;1;6.99;6.99
1477876071;1;36505;1;25.62;25.62
1477876072;1;12443;1;57.76;57.76
1477876073;1;4169;1;11.72;11.72
1477876074;1;25553;1;9.24;9.24
1477876075;1;33443;1;29.39;29.39
1477876076;2;62533;1;4.79;4.79
1477876076;3;42975;1;4.79;4.79
1477876076;1;325;1;15.59;15.59
1477876077;1;25356;1;51.9;51.9
1477876077;3;20495;1;5.16;5.16
1477876077;2;33027;1;4.18;4.18
1477876078;2;14095;1;6.22;6.22
1477876078;1;24109;1;8.94;8.94
1477876080;1;59454;1;7.99;7.99
1477876080;2;59452;1;7.99;7.99
1477876080;3;61090;1;40.22;40.22
1477876080;4;40654;1;83.27;83.27
1477876082;2;60569;1;25.42;25.42
1477876082;1;68135;1;12.42;12.42
1477876083;3;97890;1;21.46;21.46
1477876083;1;10330;1;9.16;9.16
1477876083;4;39217;1;4.99;4.99
1477876083;2;41518;1;46.79;46.79
1477876084;1;14308;1;4.49;4.49
1477876085;3;43865;1;91.86;91.86
1477876085;1;252;1;25.9;25.9
1477876085;2;49517;1;18.9;18.9
1477876086;10;61094;1;8.47;8.47
1477876086;5;50106;1;12.49;12.49
1477876086;8;61094;1;8.47;8.47
1477876086;3;50970;1;4.79;4.79
