"IDENTIFICADOR_NOTA_FISCAL";"DATA_EMISSAO";"OPERACAO_FISCAL";"TIPO_TRANSACAO";"CODIGO_PEDIDO_MULTICANAL";"CODIGO_FILIAL";"TRANSACAO_CLIENTE";"CODIGO_NOTA_FISCAL_ORIGEM";"FORMA_PAGAMENTO";"VALOR_NOTA_FISCAL";"NUMERO_NOTA_FISCAL";"DATA_ATUALIZACAO";"LOJA_24H";"ESTADO";"ENDERECO";"BAIRRO";"CIDADE";"CEP"
921315444;"31/08/2012";1;;;1456;2;;4;312.35;9170;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315445;"31/08/2012";1;;;1456;2;;1;10.51;9173;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315447;"31/08/2012";1;;;1456;2;;1;6.52;9174;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315457;"31/08/2012";1;;;1456;2;;1;3.49;9175;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315458;"31/08/2012";1;;;1456;2;;1;2.15;9176;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315459;"31/08/2012";1;;;1456;2;;1;70.42;9177;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315460;"31/08/2012";1;;;1456;2;;1;17.45;9179;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315461;"31/08/2012";1;;;1456;2;;1;39.11;9181;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315462;"31/08/2012";1;;;1456;2;;1;8.34;9182;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315463;"31/08/2012";1;;;1456;2;;1;13.1;9185;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315464;"31/08/2012";1;;;1456;2;;1;8.9;9190;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315465;"31/08/2012";1;;;1456;2;;5;3.3;9188;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315466;"31/08/2012";1;;;1456;2;;5;33.2;9191;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315467;"31/08/2012";1;;;1456;2;;1;17.88;9193;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315468;"31/08/2012";1;;;1456;2;;4;28.62;9194;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315469;"31/08/2012";1;;;1456;2;;1;11.38;9201;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315470;"31/08/2012";1;;;1456;2;;1;5.9;9200;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315471;"31/08/2012";1;;;1456;2;;4;11.06;9198;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315472;"31/08/2012";1;;;1456;2;;1;6.49;9202;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315473;"31/08/2012";1;;;1456;2;;1;21.5;9203;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315474;"31/08/2012";1;;;1456;2;;1;15.55;9206;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315475;"31/08/2012";1;;;1456;2;;1;2.3;9207;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315476;"31/08/2012";1;;;1456;2;;1;11.73;9208;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315477;"31/08/2012";1;;;1456;2;;4;19.78;9209;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315478;"31/08/2012";1;;;1456;2;;5;26.9;9204;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315479;"31/08/2012";1;;;1456;2;;1;28.4;9211;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315481;"31/08/2012";1;;;1456;2;;1;4.19;9213;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315482;"31/08/2012";1;;;1456;2;;1;10.72;9212;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315486;"31/08/2012";1;;;1456;2;;1;1.2;9214;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315487;"31/08/2012";1;;;1456;2;;5;12.9;9215;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315489;"31/08/2012";1;;;1456;2;;5;29.39;9217;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315490;"31/08/2012";1;;;1456;2;;1;19.63;9219;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315491;"31/08/2012";1;;;1456;2;;10;16.2;9221;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315492;"31/08/2012";1;;;1456;2;;4;33.31;9225;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315493;"31/08/2012";1;;;1456;2;;10;142.4;9223;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315494;"31/08/2012";1;;;1456;2;;1;31.96;9227;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315495;"31/08/2012";1;;;1456;2;;5;17.26;9228;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315496;"31/08/2012";1;;;1456;2;;1;30.2;9234;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315497;"31/08/2012";1;;;1456;2;;1;21.61;9235;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315498;"31/08/2012";1;;;1456;2;;5;4.27;9236;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315499;"31/08/2012";1;;;1456;2;;1;54.49;9238;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315502;"31/08/2012";1;;;1456;2;;1;1.89;9239;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315506;"31/08/2012";1;;;1456;2;;1;7.29;9240;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315508;"31/08/2012";1;;;1456;2;;1;122.27;9241;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315511;"31/08/2012";1;;;1456;2;;4;17.1;9244;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315515;"31/08/2012";1;;;1456;2;;1;20.42;9247;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315516;"31/08/2012";1;;;1456;2;;5;23.01;9248;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315518;"31/08/2012";1;;;1456;2;;1;14.84;9246;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315520;"31/08/2012";1;;;1456;2;;1;35.52;9250;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315522;"31/08/2012";1;;;1456;2;;1;5.79;9251;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315523;"31/08/2012";1;;;1456;2;;1;13.42;9253;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315524;"31/08/2012";1;;;1456;2;;1;19.64;9254;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315526;"31/08/2012";1;;;1456;2;;1;8.29;9252;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315529;"31/08/2012";1;;;1456;2;;5;22.51;9255;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315530;"31/08/2012";1;;;1456;2;;4;201.74;9258;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315531;"31/08/2012";1;;;1456;2;;5;11.06;9261;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315532;"31/08/2012";1;;;1456;2;;1;41.05;9260;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315535;"31/08/2012";1;;;1456;2;;1;5.67;9257;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315539;"31/08/2012";1;;;1456;2;;1;49.68;9263;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315540;"31/08/2012";1;;;1456;2;;1;37.02;9264;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315541;"31/08/2012";1;;;1456;2;;4;41.87;9265;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315543;"31/08/2012";1;;;1456;2;;1;36.44;9271;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315545;"31/08/2012";1;;;1456;2;;4;92.64;9269;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315550;"31/08/2012";1;;;1456;2;;1;16.36;9274;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315551;"31/08/2012";1;;;1456;2;;5;18.43;9272;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315554;"31/08/2012";1;;;1456;2;;1;13.88;9275;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315555;"31/08/2012";1;;;1456;2;;1;6.03;9277;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315556;"31/08/2012";1;;;1456;2;;1;20.99;9276;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315557;"31/08/2012";1;;;1456;2;;1;11.08;9278;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315559;"31/08/2012";1;;;1456;2;;4;38.24;9279;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315560;"31/08/2012";1;;;1456;2;;1;3.9;9281;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315562;"31/08/2012";1;;;1456;2;;1;20.9;9282;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315563;"31/08/2012";1;;;1456;2;;5;63.38;9283;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315564;"31/08/2012";1;;;1456;2;;1;9.7;9285;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315565;"31/08/2012";1;;;1456;2;;5;14.85;9286;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315569;"31/08/2012";1;;;1456;2;;1;24.8;9288;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315570;"31/08/2012";1;;;1456;2;;1;6.25;9289;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315571;"31/08/2012";1;;;1456;2;;1;6.6;9293;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315572;"31/08/2012";1;;;1456;2;;4;30.14;9294;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315575;"31/08/2012";1;;;1456;2;;1;1.28;9292;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315580;"31/08/2012";1;;;1456;2;;5;41.48;7195;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315582;"31/08/2012";1;;;1456;2;;4;23.65;7197;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315583;"31/08/2012";1;;;1456;2;;1;5.9;7200;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315590;"31/08/2012";1;;;1456;2;;1;3.9;7201;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315592;"31/08/2012";1;;;1456;2;;1;34.48;7205;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315594;"31/08/2012";1;;;1456;2;;1;1.49;7204;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315595;"31/08/2012";1;;;1456;2;;1;39.88;7209;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315596;"31/08/2012";1;;;1456;2;;1;36.53;7207;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315597;"31/08/2012";1;;;1456;2;;1;70.45;7208;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315598;"31/08/2012";1;;;1456;2;;4;33.94;7212;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315599;"31/08/2012";1;;;1456;2;;1;38.03;7210;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315600;"31/08/2012";1;;;1456;2;;1;9.13;7214;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315601;"31/08/2012";1;;;1456;2;;4;28.06;7215;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315602;"31/08/2012";1;;;1456;2;;1;6.49;7217;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315603;"31/08/2012";1;;;1456;2;;5;15.14;7219;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315604;"31/08/2012";1;;;1456;2;;5;29.3;7221;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315605;"31/08/2012";1;;;1456;2;;1;43.88;7218;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315606;"31/08/2012";1;;;1456;2;;1;69.27;7227;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315607;"31/08/2012";1;;;1456;2;;1;15.9;7228;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315612;"31/08/2012";1;;;1456;2;;1;2.69;7233;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315617;"31/08/2012";1;;;1456;2;;1;49.7;7234;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315620;"31/08/2012";1;;;1456;2;;1;17.19;7235;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315624;"31/08/2012";1;;;1456;2;;5;43.84;7238;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315627;"31/08/2012";1;;;1456;2;;1;33.2;7240;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315630;"31/08/2012";1;;;1456;2;;5;55.06;7243;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315631;"31/08/2012";1;;;1456;2;;1;17.79;7245;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315633;"31/08/2012";1;;;1456;2;;5;40.47;7246;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315641;"31/08/2012";1;;;1456;2;;5;63.2;7241;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315646;"31/08/2012";1;;;1456;2;;1;19.57;7248;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315648;"31/08/2012";1;;;1456;2;;1;2.55;7249;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315649;"31/08/2012";1;;;1456;2;;1;82.86;7254;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315650;"31/08/2012";1;;;1456;2;;4;31.84;7252;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315654;"31/08/2012";1;;;1456;2;;1;10.46;7255;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315656;"31/08/2012";1;;;1456;2;;5;15.9;7256;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315659;"31/08/2012";1;;;1456;2;;5;13.42;7250;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315662;"31/08/2012";1;;;1456;2;;1;100.81;7258;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315664;"31/08/2012";1;;;1456;2;;1;21.89;7259;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315665;"31/08/2012";1;;;1456;2;;1;11.98;7260;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315666;"31/08/2012";1;;;1456;2;;1;5.49;7261;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315667;"31/08/2012";1;;;1456;2;;1;51.98;7262;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315668;"31/08/2012";1;;;1456;2;;1;15.9;7269;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315669;"31/08/2012";1;;;1456;2;;1;88.91;7266;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315670;"31/08/2012";1;;;1456;2;;1;28.42;7263;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315671;"31/08/2012";1;;;1456;2;;1;11.59;7270;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315672;"31/08/2012";1;;;1456;2;;1;9;7272;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315673;"31/08/2012";1;;;1456;2;;5;37.9;7273;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315674;"31/08/2012";1;;;1456;2;;1;19.82;7275;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315675;"31/08/2012";1;;;1456;2;;1;5.86;7271;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315676;"31/08/2012";1;;;1456;2;;1;13.1;7276;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315677;"31/08/2012";1;;;1456;2;;1;49.24;7278;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315680;"31/08/2012";1;;;1456;2;;1;2.74;7277;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315689;"31/08/2012";1;;;1522;2;;4;54.9;1619;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315690;"31/08/2012";1;;;1456;2;;1;3.98;7279;"04/06/2013";0;MT;AVENIDA COUTO MAGALHÃES;CENTRO-NORTE;VÁRZEA GRANDE;"78110400"
921315693;"31/08/2012";1;;;1522;2;;1;54.36;1623;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315701;"31/08/2012";1;;;1522;2;;5;7.04;1621;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315702;"31/08/2012";1;;;1522;2;;1;18.99;1624;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315703;"31/08/2012";1;;;1522;2;;1;7.11;1625;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315704;"31/08/2012";1;;;1522;2;;1;24.39;1626;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315705;"31/08/2012";1;;;1522;2;;1;9.9;1628;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315706;"31/08/2012";1;;;1522;2;;1;6.53;1627;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315707;"31/08/2012";1;;;1522;2;;5;83.17;1629;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315708;"31/08/2012";1;;;1522;2;;1;16.99;1631;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315709;"31/08/2012";1;;;1522;2;;1;79.35;1634;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315710;"31/08/2012";1;;;1522;2;;4;46.94;1632;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315725;"31/08/2012";1;;;1522;2;;4;60.36;1642;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315726;"31/08/2012";1;;;1522;2;;5;45.05;1645;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315729;"31/08/2012";1;;;1522;2;;4;23.37;1640;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315730;"31/08/2012";1;;;1522;2;;4;158.89;1637;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315731;"31/08/2012";1;;;1522;2;;1;17.96;1647;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315732;"31/08/2012";1;;;1522;2;;1;13.86;1648;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
921315733;"31/08/2012";1;;;1522;2;;4;58.72;1649;"04/06/2013";1;MT;GETULIO VARGAS;QUILOMBO;CUIABÁ;"78043415"
